Active: 1 |  
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 3 | Idle: 28 
Total Connections: 31 | Active: 1 | Idle: 30 
Total Connections: 31 | Active: 2 | Idle: 29 
Total Connections: 31 | Active: 2 | Idle: 29 
